submissionid,country,level1_name,level2_name,level3_name,lat,lon,ma_name,ma_area,ma_status,reserves,reserve_status,2_affiliation,3_community,5_hh_status,6_gender,8_religion,8_religion_other,9_region_member,9_region_name,10_mpa_important,11a_months_farming,11a_income_farming,11b_months_harvesting,11b_income_harvesting,11c_months_fishing_artisanal,11c_income_fishing_artisanal,11d_months_fishing_industrial,11d_income_fishing_industrial,11e_months_buying_trading,11e_income_buying_trading,11f_months_processing,11f_income_processing,11g_months_aquaculture,11g_income_aquaculture,11h_months_extraction,11h_income_extraction,11i_months_tourism,11i_income_tourism,11j_months_other_wage,11j_income_other_wage,11k_other_source,11k_months_other,11k_income_other,12a_fishing_men,12b_fishing_women,12c_fishing_children,13a_processing_men,13b_processing_women,13c_processing_children,14_responsibilities_other,16_hh_main_fisher,16_hh_other_fisher,17_fishing_low_profit,18_fishing_high_profit,19_current_fish_catch,20a_gear_hand,20b_gear_stationary_net,20c_gear_mobile_net,20d_gear_stationary_line,20e_gear_mobile_line,20f_gear_explosives,20g_gear_other,21_boat_owner_status,22_catch_5yrs,23_job_secure,24a_item_radio_no,24a_item_radio_value,24b_item_tv_no,24b_item_tv_value,24c_item_satellite_no,24c_item_satellite_value,24d_item_phone_no,24d_item_phone_value,24e_item_washing_maching_no,24e_item_washing_machine_value,24f_item_generator_no,24f_item_generator_value,24g_item_fridge_no,24g_item_fridge_value,24h_item_motorboat_no,24h_item_motorboat_value,24i_item_outboard_no,24i_item_outboard_value,24j_item_inboard_no,24j_item_inboard_value,24k_item_sailboat_no,24k_item_sailboat_value,24l_item_bicycle_no,24l_item_bicycle_value,24m_item_motorcycle_no,24m_item_motorcycle_value,24n_item_car_no,24n_item_car_value,24o_item_internet_no,24o_item_internet_value,24p_item_other_no,24p_item_other_specify,24p_item_other_value,25a_financial_bank,25b_financial_micro,25c_financial_ngo,25d_financial_lender,25e_financial_insurance,25f_financial_other,26_fishing_income_save,27a_emergency_personal,27b_emergency_family,27c_emergency_friend,27d_emergency_entrepreneur,27e_emergency_savings_club,27f_emergency_lender,27g_emergency_commercial_ind,27h_emergency_commercial_group,27i_emergency_microfinance_ind,27j_emergency_microfinance_group,27k_emergency_ngo_ind,27l_emergency_ngo_group,27m_emergency_insurance,27n_emergency_other,28_buyer_loans,28_loan_purpose,29_family_income,30_trust_local_decision,30_trust_regional_decision,30_trust_community,30_trust_village_alert,30_trust_religious_leaders,30_trust_ngo,30_trust_fishers_community,30_trust_fishers_other,30_trust_community_neighbors,31_my_community_ability,32_fishery_benefit_equal,33_ma_familiar,34_gear_restrictions,35a_ma_gear_nets,35b_ma_gear_dynamite,35c_ma_gear_hookline,35d_ma_gear_harpoon,35e_ma_gear_trawl,35f_ma_gear_mosquito,35g_ma_gear_poison,35h_ma_gear_gillnet,35i_ma_gear_gamboa,35j_ma_gear_quinia,35k_ma_gear_other,36_fish_size_restriction,37_fish_catch,37_ability_min_size,37_ability_max_size,38_reserve_fishing_allowed,39_ma_boundaries_aware,40_reserve_boundaries_aware,41_ma_fishers_allowed,42a_problem_regulation,42b_problem_restricted_gear,42c_problem_undersize,42d_problem_inside_reserve,42e_problem_unauthorized,43_ma_benefits,43_ma_benefits_opinion,46_represent_interests,47_represent_contributions,49_enforcement_responsible,50_ma_punishment,51a_fishers_gear_not_permitted,51b_fishers_reserves,51c_fishers_ma_area,51d_fishers_violate_fish_size,51e_fishers_caught,52_ma_benefit_5yrs,53_encourage_regulations,54_food_availability,55_worry_food,56_reduce_meal_size_adult,57_reduce_meal_size_frequency,58_reduce_meal_size_child,59_food_procurement,60_hh_fish_consumption,61a_current_regulations,61b_catch_recording,61c_community_participation,61d_strong_enforcement,61e_violations_decrease_profit,61f_rights_distribution_fair,61g_fishing_change_behavior,61h_individual_behavior,61i_help_neighbors,62_reserve_compliance,63_fishing_in_reserve,63_times_fishing_reserve,64_wrong_fishing_reserve,65_no_wrong_fishing_reserve,66_response_fishing_reserve,66_reaction_fishing_reserve,67_reserve_boundry,68_fish_eaten,68_fish_sold,70_hh_average_income,71_post_hours_man,71_post_income_man,71_post_hours_woman,71_post_income_woman,72_current_economic,73_future_economic,74_housing_costs,75_luxury_goods,76_fishing_costs,77_hh_ends_meet,78_financial_decisions,79_allow_reinterview,79_interview_years,level4_name,35e_ma_gear_traps,35f_ma_gear_longline,35g_ma_gear_other,35a_ma_gear_gillnet,35b_ma_gear_loop,35d_ma_gear_matapi,35e_ma_gear_longline,35f_ma_gear_handline,35g_ma_gear_rag,35h_ma_gear_trawl,35i_ma_gear_mesh,35j_ma_gear_poison,35k_ma_gear_net,35l_ma_gear_cover,35m_ma_gear_corral,35n_ma_gear_bacamento,35o_ma_gear_other,ma_gear_other_desc,35k_ma_gear_other_desc,updatedat,7_gender,7_age,7_relationship,7_education,14_responsibility,15_activity,15_hours,44_meeting_attendance,45_leadership_position,48_enforcement_participation,69_fish_type,69_street,69_customer_home,69_market,69_shop,69_fishing_company,69_restaurant,69_own_home,69_other
71cd74d5-f7d3-4e75-a96c-710d37ad3750,BRA,Pará,Bragança,NA,-0.951153,-46.750317,RESEX Caeté-Taperaçu,41807,NA,NA,NA,Surveyor,Castelo,Spouse,F,Evangélico,,0,,1,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,NA,NA,1,NA,NA,,Independently,,1-2 per week,7 per week,Declined slightly,0,1,0,0,0,0,NA,Employee,Improves slightly,1,2,NA,1,NA,0,1,2,NA,0,1,0,0,1,NA,0,0,0,0,0,0,0,0,1,NA,0,1,0,1,0,1,NA,,NA,0,0,0,0,0,,0,0,1,1,0,0,0,NA,0,NA,NA,0,NA,0,,0,,Tight,5,5,5,3,5,3,5,5,5,Strongly agree,1,0,-1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,,NA,NA,0,Neither,5,With authorization,0,0,0,0,0,0,,Agree,Agree,No enforcement system,No punishment,0,0,0,0,0,Yes,Rarely,Good,Never,0,,0,Confident not,More than few per week,4,4,5,5,NA,5,5,5,5,,NA,NA,,NA,NA,,NA,12,50,600,24,50,NA,NA,Slightly better,Much better,200,0,0,Fairly easy,Both,1,4.94065645841247e-324,NA,NA,NA,NA,,Unknown,,,,,Unknown,,,Permitted,Unknown,Unknown,Unknown,,,NA,2019-10-12,"F, M, F, F, F, M","32, 37, 17, 10, 4, 19","Spouse, Household head, Child, Child, Child, Other parent","Primary school, Primary school, Secondary school, Primary school, No formal, Secondary school",NA,,"NA",NA,NA,NA,,0,"NA","NA","NA","NA","NA","NA","NA"
2e10873b-6bfe-4848-9a13-1d99725ea983,BRA,Pará,Bragança,NA,-0.985556,-46.75,RESEX Caeté-Taperaçu,41807,NA,NA,NA,Surveyor,Americano,,M,Católico,,0,,1,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,,Independently,,1-2 per week,5-6 per week,Stayed the same,1,0,0,0,0,0,NA,Own,Stays the same,1,1,NA,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,,NA,0,0,0,0,0,em casa,0,0,0,1,0,0,0,NA,0,NA,NA,0,NA,0,,0,,Tight,3,2,4,4,4,3,3,3,3,Neither,0,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,5,,NA,NA,NA,NA,0,1,Ajuda de custo enquanto o ambiente  se regenera,Agree,Agree,National Government,,NA,NA,NA,NA,NA,,Sometimes,OK,Often,1,Some months,0,Confident not,More than few per week,1,4,4,4,NA,NA,4,4,5,,NA,NA,,NA,NA,,NA,10,50,800,0,0,0,0,Neither,Neither,50,160,250,With difficulty,Both,1,1.48219693752374e-323,NA,NA,NA,NA,,,,,,,,,,,Permitted,Permitted,Permitted,,,NA,2019-10-12,"M, F, M, M, F","43, 38, 16, 14, 12","Household head, Spouse, Child, Child, Child","Primary school, Primary school, Primary school, Primary school, Primary school",NA,,"NA",NA,NA,NA,"caranguejo, bagre, pacamum","0, 0, 0","NA, NA, NA","NA, NA, NA","NA, NA, NA","5, 5, 3","NA, NA, NA","NA, NA, NA","NA, NA, NA"
3ab86c2f-cae4-4e4e-a1e5-108d7977a20d,BRA,Pará,Bragança,NA,-0.951153,-46.750317,RESEX Caeté-Taperaçu,41807,NA,NA,NA,Surveyor,Castelo,Spouse,F,Católico,,0,,1,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,,Enterprise owner,,3-4 per week,5-6 per week,Declined a lot,0,1,1,0,0,0,NA,Own,Declines a lot,0,0,1,0,1,0,0,0,0,1,NA,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,NA,1,0,0,0,0,,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,,0,,Sufficient,3,3,2,4,3,3,4,2,2,Disagree,0,0,1,NA,NA,Permitted,NA,NA,NA,NA,NA,NA,NA,NA,0,,NA,NA,1,Agree,10,No restrictions,1,1,1,1,1,1,Defeso pros caranguejo iria melhorar muito pra eles,Agree,Agree,National Government,Severe,3,10,10,0,10,Yes,Sometimes,OK,Often,0,,0,High chance,Few per week,0,4,4,4,NA,1,3,4,4,,NA,NA,,NA,NA,,NA,10,30,700,0,0,0,0,Slightly better,Slightly worse,77,0,0,Fairly easy,Both,1,1.48219693752374e-323,NA,NA,NA,NA,Permitted,Unknown,Unknown,Permitted,Permitted,Permitted,Not permitted,Not permitted,Not permitted,Permitted,Not permitted,Permitted,Permitted,Not permitted,fuzaca,NA,2019-10-12,"F, M, M","59, 61, 12","Spouse, Household head, Grandchild","No formal, Primary school, Primary school",NA,cuidar da casa,10,NA,NA,NA,"curvina, bagre, pacamun","0, 0, 0","NA, NA, NA","NA, NA, NA","NA, NA, NA","8, 4, 3","NA, NA, NA","NA, NA, NA","NA, NA, NA"
f1409c53-5c05-4a0c-96ca-595234bd0443,BRA,Pará,Bragança,NA,-0.951153,-46.750317,RESEX Caeté-Taperaçu,41807,NA,NA,NA,Surveyor,Castelo,Household head,M,Católico,,0,,1,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,cuida também de um comércio pequeno em sua casa,Enterprise owner,,5-6 per week,7 per week,Declined slightly,1,1,1,0,0,0,NA,Own,Declines a lot,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,Guarda roupa  e Fogão,NA,0,0,0,0,0,Guarda em casa,0,1,0,0,0,0,0,NA,0,NA,NA,0,NA,0,,0,,Tight,5,4,3,4,3,3,2,NA,3,Disagree,0,0,1,NA,NA,Permitted,NA,NA,NA,NA,NA,NA,NA,NA,0,,NA,NA,-1,Strongly disagree,0,No restrictions,1,1,1,0,0,1,Ia parar de afetar o ambiente,Agree,Disagree,National Government,Strong,3,10,10,3,3,Yes,Sometimes,OK,Often,1,One or two months,0,Uncertain,Few per week,1,4,3,NA,NA,5,5,5,5,,NA,NA,,NA,NA,,NA,8,100,1100,0,0,0,0,Slightly worse,Slightly worse,55,50,210,With difficulty,Both,1,1.48219693752374e-323,NA,NA,NA,NA,Permitted,Unknown,Unknown,Permitted,Permitted,Unknown,Permitted,Not permitted,Not permitted,Permitted,Not permitted,Permitted,Permitted,,,NA,2019-10-12,"M, F, F, M, M","35, 33, 14, 7, 1","Household head, Spouse, Child, Child, Child","Primary school, Primary school, Primary school, Primary school, No formal",NA,,"NA",NA,NA,NA,"camarão, pescada","0, 0","NA, NA","NA, NA","NA, NA","25, 15","NA, NA","NA, NA","NA, NA"
b112d26a-1619-4e97-972a-0a6942b0db36,BRA,Pará,Bragança,NA,-0.951153,-46.750317,RESEX Caeté-Taperaçu,41807,NA,NA,NA,Surveyor,Castelo,Spouse,F,Católico,,0,,1,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,1,0,,Salaried laborer,,5-6 per week,7 per week,Declined slightly,0,1,0,0,0,0,NA,Collective,Declines slightly,0,0,1,0,0,0,0,1,NA,1,NA,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,,NA,0,0,0,0,0,no guarda roupa,0,0,1,0,0,0,0,NA,0,NA,NA,0,NA,0,,0,,Tight,4,4,4,1,4,3,3,3,2,Strongly disagree,1,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,,10,,NA,NA,NA,NA,0,1,Aumenta a produção,Neither,Agree,National Government,,NA,NA,NA,NA,NA,,Never,OK,Often,0,,0,Very confident not,Few per week,1,4,4,3,NA,NA,2,3,4,,NA,NA,,NA,NA,,NA,1,100,1000,0,0,1,0,Slightly worse,Neither,45,20,NA,Fairly easy,Male partner,1,1.48219693752374e-323,NA,NA,NA,NA,,,,,,,,,,,Not permitted,Permitted,Permitted,,,NA,2019-10-12,"F, M, M, M","51, 52, 28, 22","Spouse, Household head, Child, Child","Primary school, No formal, Primary school, Primary school",NA,"beneficiamento de pescado, cuidar da casa","2, 10",NA,NA,NA,"Caica, corvina, uritiguinha","0, 0, 0","NA, NA, NA","NA, NA, NA","NA, NA, NA","4, 3, 2","NA, NA, NA","NA, NA, NA","NA, NA, NA"
6d04369c-e870-4265-862f-2f0babc7fb72,BRA,Pará,Bragança,NA,-0.951153,-46.750317,RESEX Caeté-Taperaçu,41807,NA,NA,NA,Surveyor,Castelo,Household head,M,Evangélico,,1,,1,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,NA,NA,1,NA,NA,,Independently,,3-4 per week,1-2 per week,Declined slightly,NA,NA,NA,NA,NA,NA,NA,Rent,Declines a lot,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,,NA,0,0,0,0,0,,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,atravessador,1,"alimentação, remédio ",Tight,1,3,4,4,4,1,NA,2,2,Disagree,0,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,0,,NA,NA,-1,Strongly agree,0,No restrictions,1,1,1,0,1,1,Não pegar em grande quantidade fácil,No management,No management,No enforcement system,,NA,0,0,0,5,Yes,Never,OK,Sometimes,1,Some months,1,Confident not,More than few per week,5,5,5,5,NA,5,5,5,5,,NA,NA,,NA,NA,,NA,2,0,600,6,75,NA,NA,Neither,Much better,430,0,10,With difficulty,Both,1,1.48219693752374e-323,NA,NA,NA,NA,,,,,,,,,,,,,,,,NA,2019-10-12,"F, M, F, M","30, 32, 8, 6","Spouse, Household head, Child, Child","Primary school, Primary school, Primary school, Primary school",NA,buscar lenha,2,NA,NA,NA,"caranguejo,  atravessador ",0,"NA","NA","NA","NA","NA","NA",5
7f5adf4a-7253-44af-b4d7-a4abfcf531e2,BRA,Pará,Bragança,NA,-0.951153,-46.750317,RESEX Caeté-Taperaçu,41807,NA,NA,NA,Surveyor,Castelo,Spouse,F,Católico,,0,,1,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,NA,NA,1,NA,NA,,Independently,,1-2 per week,3-4 per week,Declined slightly,NA,NA,NA,NA,NA,NA,NA,Own,Improves slightly,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,1,,NA,0,0,0,0,0,em casa,1,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,patrão,0,,Tight,1,4,3,5,4,1,5,3,3,Agree,1,0,1,NA,NA,Permitted,NA,NA,NA,NA,NA,NA,NA,NA,1,Não sabe dizer,0,0,-1,Agree,0,No restrictions,1,1,1,0,1,0,,No management,No management,No enforcement system,No punishment,1,0,0,0,0,Unsure,Never,OK,Sometimes,1,Some months,NA,Confident not,Few per month,5,5,5,5,NA,5,0,0,5,,NA,NA,,NA,NA,,NA,2,200,630,24,400,NA,NA,Neither,,400,0,400,With difficulty,Both,1,2.47032822920623e-323,NA,NA,NA,NA,Permitted,Unknown,Permitted,Permitted,Permitted,Permitted,Permitted,Permitted,Not permitted,Permitted,Permitted,Permitted,Permitted,Not permitted,rede que não soube falar o  nome,NA,2019-10-12,"F, M, M, F, F, M, ","38, 40, 19, 22, 17, 3, NA","Spouse, Household head, Child, Child, Child, Grandchild, ","Secondary school, Primary school, Secondary school, Secondary school, Secondary school, No formal, ",NA,,"NA",NA,NA,NA,"peixe, patrão ",0,"NA","NA","NA","NA","NA","NA",3
d622f0f7-b023-4c96-80c9-c76c886594bb,BRA,Pará,Bragança,NA,-0.951153,-46.750317,RESEX Caeté-Taperaçu,41807,NA,NA,NA,Surveyor,Castelo,Sibling,M,Católico,,0,,1,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,0,0,,Independently,,1-2 per week,1-2 per week,Stayed the same,0,1,1,0,0,0,NA,Own,Improves heavily,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,,NA,0,0,0,0,0,,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,,0,,Tight,1,5,5,5,5,3,5,3,3,Neither,1,0,1,NA,NA,Permitted,NA,NA,NA,NA,NA,NA,NA,NA,1,Não sabe,0,0,-1,Strongly agree,0,No restrictions,0,1,1,0,0,1,Não sabe,No management,No management,No enforcement system,No punishment,0,0,0,0,0,Yes,Never,OK,Sometimes,0,,0,Confident not,More than few per week,4,2,5,4,NA,5,0,3,5,,NA,NA,,NA,NA,,NA,2,100,200,24,60,0,0,Slightly worse,Slightly better,120,0,950,With difficulty,Both,1,2.47032822920623e-323,NA,NA,NA,NA,Permitted,Unknown,Permitted,Permitted,Permitted,Permitted,Permitted,Permitted,Not permitted,Permitted,Permitted,Permitted,Permitted,,zangaria,NA,2019-10-12,"M, M, M, F, ","59, 64, 24, 56, NA","Household head, Sibling, Child, Spouse, ","No formal, No formal, Secondary school, University, ",NA,,"NA",NA,NA,NA,"peixe, patrão",0,"NA","NA","NA","NA","NA","NA",12
22c29c76-bf9d-4bc0-ac8c-121097c89352,BRA,Pará,Bragança,NA,-0.985556,-46.75,RESEX Caeté-Taperaçu,41807,NA,NA,NA,Surveyor,Americano,Household head,M,Católico,,0,,1,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,,Independently,,1-2 per week,3-4 per week,Stayed the same,1,NA,NA,NA,NA,NA,NA,Not by boat,Stays the same,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,NA,,NA,1,NA,NA,NA,NA,,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,,0,,Tight,5,5,5,1,NA,5,5,1,1,Agree,1,0,0,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,1,-1,Strongly disagree,0,Community only,0,1,1,0,0,1,Proteção para os caranguejos,No management,No management,National Government,Moderate,6,0,10,0,0,Yes,Often,Rather bad,Often,0,,0,Uncertain,More than few per week,1,1,5,5,NA,1,5,5,5,,NA,NA,,NA,NA,,NA,9,0,800,NA,NA,NA,NA,Slightly worse,Neither,100,0,0,With difficulty,Both,1,9.88131291682493e-324,NA,NA,NA,NA,,,,,,,,,,,,,,,,NA,2019-10-12,"M, F, M, F","45, 36, 17, 5","Household head, Spouse, Child, Child","Primary school, Primary school, Primary school, Primary school",NA,,"NA",NA,NA,NA,Caranguejo,0,"NA","NA","NA","NA","NA","NA",140
6264685b-51c3-436a-8078-f499fb698cfc,BRA,Pará,Bragança,NA,-0.951153,-46.750317,RESEX Caeté-Taperaçu,41807,NA,NA,NA,Surveyor,Castelo,Household head,M,Católico,,1,Quatipurumirim,1,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,Criação de Galinhas,Independently,,7 per week,7 per week,Declined a lot,NA,1,1,NA,NA,NA,NA,Own,Declines a lot,0,1,NA,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,NA,,NA,1,0,0,0,0,,0,1,0,1,0,0,0,NA,1,NA,NA,0,NA,0,,0,,Sufficient,4,1,5,1,5,3,5,3,3,Agree,-1,0,1,NA,NA,Not permitted,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,1,-1,Neither,0,Without authorization,1,1,1,1,1,1,Preservação sem prejudicar os pescadores,Agree,Agree,National Government,No punishment,0,0,0,0,0,Yes,Sometimes,OK,Sometimes,0,,0,Confident not,More than few per week,5,5,5,5,NA,3,5,5,5,,NA,NA,,NA,NA,,NA,14,500,1500,0,0,0,NA,Slightly worse,Slightly better,165,0,200,Fairly easy,Both,1,9.88131291682493e-324,NA,NA,NA,NA,Permitted,Not permitted,Not permitted,Permitted,Permitted,Not permitted,Permitted,Unknown,Not permitted,Permitted,Unknown,Not permitted,Unknown,,,NA,2019-10-12,"M, F","65, 70","Household head, Spouse","No formal, Primary school",NA,Igreja,2,NA,NA,NA,"Pratiqueira,  Serra, pescado ",0,"NA","NA","NA",1000,"NA","NA","NA"
e52f37f8-dcd4-4465-968f-59977a71f928,BRA,Pará,Bragança,NA,-0.951153,-46.750317,RESEX Caeté-Taperaçu,41807,NA,NA,NA,Surveyor,Castelo,Household head,M,Católico,,0,,1,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,NA,NA,0,0,0,,Independently,,7 per week,7 per week,Declined slightly,1,1,NA,NA,NA,NA,NA,Collective,Declines slightly,0,0,1,1,NA,0,0,1,NA,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,NA,0,0,0,0,0,0,NA,,NA,0,0,0,0,0,,0,0,0,1,0,0,0,NA,0,NA,NA,0,NA,0,,1,Contas,Tight,1,1,5,1,5,1,5,1,1,Neither,1,0,1,NA,NA,Permitted,NA,NA,NA,NA,NA,NA,NA,NA,1,,0,0,-1,Disagree,0,No restrictions,1,1,1,0,1,1,Preservação,Agree,Neither,National Government,No punishment,0,0,0,0,0,Yes,Rarely,OK,Often,0,,0,Confident not,Few per week,0,3,5,5,NA,0,5,5,5,,NA,NA,,NA,NA,,NA,8,150,900,NA,NA,NA,NA,Neither,Neither,100,0,100,Fairly easy,Myself,1,4.94065645841247e-324,NA,NA,NA,NA,Permitted,Unknown,Permitted,Permitted,Permitted,Permitted,Permitted,Unknown,Not permitted,Permitted,Unknown,Permitted,Unknown,,,NA,2019-10-12,"M, F","55, 51","Household head, Spouse","Primary school, Primary school",NA,,"NA",NA,NA,NA,"Corvina, Gó,  Bagre",0,"NA","NA","NA","NA","NA","NA","NA"
69e091e2-758a-4c6d-a62d-07bde283557d,BRA,Pará,Bragança,NA,-0.951153,-46.750317,RESEX Caeté-Taperaçu,41807,NA,NA,NA,Surveyor,Castelo,Household head,M,Católico,,0,,1,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,NA,0,0,0,,Independently,,7 per week,7 per week,Declined slightly,NA,1,NA,NA,NA,NA,NA,Collective,Declines slightly,0,1,NA,1,NA,0,0,1,NA,0,0,0,0,1,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,,NA,0,0,0,0,0,Em casa,0,0,0,1,0,0,0,NA,0,NA,NA,0,NA,0,,0,,Tight,1,1,5,1,5,1,5,5,1,Neither,0,0,1,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,,1,1,-1,Disagree,1,No restrictions,0,1,1,0,1,1,,Agree,Agree,National Government,No punishment,0,0,0,0,0,Yes,Sometimes,OK,Often,0,,0,Confident not,More than few per week,0,0,5,5,NA,5,5,5,5,,NA,NA,,NA,NA,,NA,6,100,1000,NA,NA,NA,NA,Neither,Neither,65,0,50,Easy,Myself,1,4.94065645841247e-324,NA,NA,NA,NA,Permitted,Permitted,,Permitted,Permitted,,Permitted,,Not permitted,,,Permitted,,,,NA,2019-10-12,"M, F","62, 63","Household head, Spouse","Primary school, Primary school",NA,,"NA",NA,NA,NA,"Bandeirada, Gó, Corvina",0,"NA","NA","NA","NA","NA","NA","NA"
b34dc27f-fd94-4d6d-94f0-6b461337a4b3,BRA,Pará,Bragança,NA,-1.007758,-46.763933,RESEX Caeté-Taperaçu,41807,NA,NA,NA,Surveyor,Acarajó,Household head,M,Católico,,0,,1,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,NA,NA,,Independently,,3-4 per week,3-4 per week,Stayed the same,NA,NA,NA,NA,NA,NA,NA,Not by boat,Stays the same,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NA,,NA,1,0,0,0,0,,1,0,1,0,0,0,0,NA,0,NA,NA,0,NA,0,,0,,Tight,1,1,1,4,2,1,2,2,2,Neither,1,0,1,NA,NA,Not permitted,NA,NA,NA,NA,NA,NA,NA,NA,1,Não sabe,0,0,-1,Strongly agree,,Without authorization,0,0,0,0,0,0,,No management,No management,No enforcement system,No punishment,10,10,0,0,0,No,Never,OK,Never,0,,0,Confident not,Few per week,1,1,3,1,NA,4,1,3,5,,NA,NA,,NA,NA,,NA,2,0,400,5,100,NA,NA,Neither,,265,0,10,With difficulty,Both,1,2.47032822920623e-323,NA,NA,NA,NA,Permitted,Permitted,Permitted,Permitted,Permitted,Permitted,Permitted,Permitted,Not permitted,Permitted,Permitted,Permitted,Permitted,,,NA,2019-11-12,"M, F, F, F, F","31, 26, 9, 4, 6","Household head, Spouse, Child, Child, Child","Secondary school, Primary school, Primary school, Primary school, Primary school",NA,,"NA",NA,NA,NA,"caranguejo, atravessador",0,"NA","NA","NA","NA","NA","NA",5
98a06631-17cb-4b3b-8d0f-ae6acdc342fd,BRA,Pará,Bragança,NA,-0.993932,-46.722885,RESEX Caeté-Taperaçu,41807,NA,NA,NA,Surveyor,Caratateua,Spouse,F,Católico,,0,,1,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,NA,NA,,Independently,,3-4 per week,3-4 per week,Declined slightly,0,1,0,0,0,0,NA,Own,Declines slightly,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,NA,,NA,0,0,0,0,0,,0,0,1,0,0,0,0,NA,0,NA,NA,0,NA,0,,0,,Tight,1,5,2,2,5,5,1,1,1,Disagree,1,0,1,NA,NA,Permitted,NA,NA,NA,NA,NA,NA,NA,NA,1,Não sabe dizer,0,0,-1,Strongly agree,0,No restrictions,1,1,1,1,1,1,Ter o peixe no futuro,No management,No management,National Government,Strong,2,0,5,2,0,Yes,Rarely,OK,Sometimes,0,,0,Confident not,More than few per week,5,5,5,5,NA,4,4,4,5,,NA,NA,,NA,NA,,NA,6,40,419,10,70,NA,NA,Slightly worse,Slightly better,400,0,46,With difficulty,Both,1,1.48219693752374e-323,NA,NA,NA,NA,Permitted,Permitted,Permitted,Permitted,Permitted,Permitted,Permitted,Permitted,Not permitted,Permitted,Permitted,Permitted,Permitted,Unknown,,NA,2019-11-12,"F, M, F, M, M","31, 36, 16, 14, 7","Spouse, Household head, Child, Child, Child","Primary school, Primary school, Secondary school, Primary school, Primary school",NA,trabalha no mercadinho,10,NA,NA,NA,"peixe, marreteiro",0,"NA","NA","NA","NA","NA","NA",8
