submissionid,ma_id,48_enforcement_participation
16c67744-69ac-4125-aecb-4664100cec5a,61,There is no enforcement system
0c4a04d2-9adb-4689-860f-533ffaf2c4e8,65,There is no enforcement system
02ed1d46-a615-4f7f-87de-c7d4f6d177a2,65,There is no enforcement system
580b3a77-3360-4275-8f7e-e8b2934e9adf,61,There is no enforcement system
13188746-d6d3-403b-89bf-8e66eb180aa4,71,Not sure
9de81ddb-7955-43d0-b220-8298192c0876,63,No
195e5713-986b-4556-98f2-6d6bb0deaa1c,65,No
bc6543e1-703d-4caf-86bc-4452bbf64d05,59,No
4bc7b9a1-e10d-4ca2-90d6-3b0efebf0f13,61,No
74c5ec8d-d620-4afd-9b93-40f60aa3831a,67,No
3cd30eb6-bccd-4412-b6a9-9dcf1197b38b,51,No
5c0ef484-bb1f-4d9d-84fd-32562636f801,73,There is no enforcement system
13a6887d-e46a-4df1-9357-5b0a63385361,56,No
d601e036-2a1f-4d08-a397-21a82fb4df1c,71,No
64de40e4-3176-44ff-be06-24b284b88cc1,61,No
575cbc93-a4ef-4c18-88bc-f9a7e49064b0,61,No
d3eb4a78-937e-47ed-b237-a31df9d23622,61,There is no enforcement system
6ba0de6b-d5ac-433c-80d9-2796a89ae1eb,61,There is no enforcement system
05aebcaa-2424-4269-a359-79cc1c6c74ad,67,No
ca1364c4-81a9-43ac-a4bc-31172e46374c,67,No
e0ed956e-48b0-42db-a711-e101c92d0e7f,67,No
5de66bd5-83c3-4e68-9883-5f221d433f4b,61,There is no enforcement system
6b2eae3d-1ab7-4922-914d-a720d49074de,61,There is no enforcement system
4364306b-43a2-4e6e-a6c9-67e3eba12187,61,There is no enforcement system
a2a39bf5-05f8-4cc6-9260-3a84d8229a34,65,There is no enforcement system
933fd8b9-52b8-4688-8a2a-f0b119c87e62,73,There is no enforcement system
ebe77a39-cd35-4f8b-a827-bdebff8224da,51,No
6d374a45-24b9-4d58-b28f-6f3bfba6e299,61,There is no enforcement system
e46a7d72-e2a5-49c6-89ea-a69b40fbc90e,71,There is no enforcement system
50bf71b2-f8f0-4c83-b009-46739edd4616,61,There is no enforcement system
01b624a4-ee93-491d-a7bb-1cd074d10acc,61,There is no enforcement system
e228c64d-c2fe-49c4-a108-4c9878402064,56,No
aa8fcf38-e19a-4105-96e6-9dc9930f789f,73,There is no enforcement system
80880d6f-b7de-4da2-aa98-e222df59ce56,73,There is no enforcement system
d6d1ffd8-b019-4b79-9545-dc7741b1489c,56,No
d2260955-dfff-4fc9-b367-87fc7a37777e,72,Not sure
2bd4b164-2e97-4459-8c41-ac2638abcb13,71,Not sure
32f4d0d1-9b00-42d8-86ca-cc4054eb2de2,73,There is no enforcement system
a81d1a2c-29ee-47a3-8b40-5a2628028012,56,No
68ff36b9-34d6-4e1a-ba97-c6448ba08b68,73,There is no enforcement system
c7bef17a-f80c-48ae-b9a8-3095e7f3d1c3,73,There is no enforcement system
f0e817af-1594-4497-83b7-7836ac239fc3,71,No
4a96e84f-492e-46c3-a303-315708c8de57,61,There is no enforcement system
6468d749-4561-413f-a712-2a5810e722bb,69,There is no enforcement system
988e1a75-a46e-42a2-9eac-185516365d12,73,There is no enforcement system
6ec79231-4098-44fd-9a96-d53653199d74,71,Not sure
f1938632-df30-4fe0-b698-8a32d8f5cbbf,71,Not sure
d9fb6205-36e3-4422-9688-6ffc75c3180d,73,There is no enforcement system
3cbbce05-5d35-4354-ae74-1eff42e9ef9c,61,No
df472f3b-1842-4a92-8e7e-b3ce5d128e81,61,There is no enforcement system
1d3b6050-eb21-4e98-a200-aa48b0508f84,73,There is no enforcement system
74b4263e-9e54-4158-bb5d-87aa97d778b6,72,There is no enforcement system
4593aaf9-d1c8-4bf8-858d-86f3e62cf1e3,72,There is no enforcement system
f39f8964-822b-4632-86ad-248b806e5512,72,No
fcefee61-c999-45cd-a9c9-54ad3d04c599,72,There is no enforcement system
78df359a-6477-44ef-a32e-f2986d92c6cc,72,No
b101bf58-131e-4422-a49e-2ea2c573283e,72,No
79b3a805-7435-40c4-be7e-2ab51ce6e74a,72,There is no enforcement system
91c1f564-ce45-4a5a-ab69-ae859da6bae6,71,No
96ea6132-a147-4b66-a198-ff53c1e0681b,73,There is no enforcement system
16279f43-dbb0-42e0-96dc-b38169386bfa,69,There is no enforcement system
40aeffa5-df47-4766-977f-0eb522da1085,71,There is no enforcement system
e79b9df5-bf96-45ac-8dc8-9b46a2209199,71,There is no enforcement system
c58808fe-42f8-4997-b305-b741922ada89,71,There is no enforcement system
4717d6eb-15f1-4c71-a470-863c89ab6d18,71,No
92af2741-a5d1-41c8-8bff-db6254c70d92,71,No
1a1a20bd-f1ea-4785-8bd3-e03a57a1e2b1,71,Not sure
9f718b7f-f9ac-4efe-a49a-83f610990025,61,No
91dfaa76-2576-4276-8738-4c29a3f0cf52,71,No
55fe6f95-e72a-4602-ac0a-01e992370dda,71,No
1698781b-a3f6-4638-b3a5-84275720cadd,71,Yes male
5fb62977-ef69-40b7-8039-27947eb940e2,71,Yes male
6e3d09d7-5e47-4823-b0c2-e266b120fb4b,71,No
c27d0de7-20de-4a0c-b83e-3d1c8b919af9,71,No
00a2cb59-8dc7-4c66-96c3-ca80f6f09416,73,There is no enforcement system
f9316aaa-6243-4bcc-8668-e957065cf10c,71,Yes male
bcca26b0-f446-4524-a89e-5839dac6bbde,71,Not sure
43318c87-0bfd-4308-92ba-51a7bc4c28ac,71,There is no enforcement system
9cc8e7e8-696a-494b-959f-16d0a86eb3fe,71,No
647f3911-1d63-4341-bcf9-0c49b1d40650,71,No
f1db01e3-2ccd-4d97-acbf-dc4f273de754,71,No
f1a16e6d-9f8e-49d6-bd88-e771a3f37f4c,71,Not sure
eef14570-454a-44f4-818c-ec166485bfe0,71,There is no enforcement system
9db4b71f-7ac7-45dd-ac05-793241710bb1,66,There is no enforcement system
9c55f41d-60f4-4a0a-90b2-984bc0817e0c,71,Yes male
9d18ab22-b32d-4d63-b468-e0466abe37cd,61,There is no enforcement system
a1d1b4a5-4a4e-42a6-83c5-1313979f2cbb,61,There is no enforcement system
f2b0e5a3-f9fe-4149-89c5-97fce359efd1,61,No
5c4001a1-c648-4b10-8db7-7c8613c4b9aa,61,No
91dab2a3-a583-46d6-acf4-18c919fd59fd,66,There is no enforcement system
b33e8e29-916b-4055-b22d-4fde0e6c5bf3,66,There is no enforcement system
09d1daed-835f-4b82-b1fd-2b8bf1093794,59,There is no enforcement system
c8a13773-2f2d-4a0d-85b2-b1e9bea8f2ba,69,No
e08e38ab-70ac-465e-9d4d-c0d310000cae,61,No
c4724b67-5d95-4c99-a522-792f152756c6,59,There is no enforcement system
bc6543e1-703d-4caf-86bc-4452bbf64d05,59,There is no enforcement system
1737fe9d-a460-43f4-b870-2ebe62150cbc,59,There is no enforcement system
86319dd8-7d7d-4767-920a-c7facb0ffc3c,75,There is no enforcement system
5d49025a-5608-4b07-8104-335db2e14414,72,No
987371a9-8bea-4e33-99b8-5a7ad631ab15,72,No
ff1868ac-cbf3-481d-92d0-4ca45f1b9317,75,No
648b7184-cb9f-447e-ae92-d8e8ab1346aa,75,No
4132fede-65ce-446e-9e88-54f91fd94c75,59,There is no enforcement system
18a78334-8963-4fae-8468-282f418b3588,75,No
d4691c6f-8da1-4af3-96d4-fd531b6d9ab9,75,There is no enforcement system
c2f5974a-a6cd-45cc-a59a-b9129a4e4629,51,Not sure
df281e7a-8d3d-4a59-a09d-4f796710651f,51,No
fc8de6e3-c805-4c1d-98aa-006efce6b7ac,51,Not sure
d3611684-529f-407d-8ee1-8706e936956e,51,No
3c06b0cb-d7fb-4dd8-9324-2b271c26f994,68,There is no enforcement system
aa2006bf-fe69-493a-9208-7f8ac5d2d2ba,77,No
cce4c251-b3a9-4aa7-9e78-182903801b07,59,There is no enforcement system
514a6092-7bd9-4272-b8fc-7a9162c4bf83,77,No
01a91483-e8bb-413e-b58b-4f689f843075,62,No
3011807a-0099-4d52-9fd1-4f067717c9a3,62,No
6e8ccb0e-fac5-4da9-968d-aeb2e0e3e3df,62,No
0879f00b-fb68-4ef8-a2ba-ed53950c2f6c,62,No
60ad39fc-d401-4141-922e-5ece45324bca,62,No
8c5ce624-8546-4cc2-988f-20018ea1bf51,55,There is no enforcement system
5a7a9b9f-d99d-41c8-a886-67b683b204cb,55,There is no enforcement system
05f2bff8-7114-47f2-a872-5f5a5145313d,55,There is no enforcement system
f9e5d98f-8670-47d8-813f-d50a71a37d5e,174,There is no enforcement system
0bcf16ed-828a-48fb-b59b-619c42f56321,55,There is no enforcement system
b8b6b3a1-4696-4d95-aa49-879a78ef837f,55,There is no enforcement system
e10937f0-6a97-477b-b58d-280486506701,174,There is no enforcement system
e75246a1-3736-46cf-945a-2a2f43b696a7,55,There is no enforcement system
3a6d6d4b-455d-46bf-b6e2-a5032f5016bd,55,No
3bd39fa3-2e9a-4a61-80d4-9dd46c186763,55,There is no enforcement system
8eab6ab2-cd13-420d-9900-1444cebd0cf4,55,There is no enforcement system
3284a380-e1eb-42de-a3d7-d9508e8abbcc,55,There is no enforcement system
b1d66073-cde8-40ea-afb1-25ce5259b7af,55,There is no enforcement system
d4c626b7-b7a2-46d6-80f2-d5daf9872f18,55,There is no enforcement system
9b55901b-68e5-4814-b05a-4e27d1c2b630,55,There is no enforcement system
bf87b6f9-387b-4de6-b274-38d04593be41,55,There is no enforcement system
a70379a1-ff51-4eaf-be8d-26a80af6021e,76,Yes male
dc3e1488-f6a4-4d9f-8ee5-ccf1dd1f8f72,76,Yes male
22fbc469-c229-4ffa-98fb-80ac0a68b01e,76,Yes male
c713a596-8a5b-483f-8c30-9cba449f664f,51,No
c37e02d8-268d-4197-8c95-7f7f60eb03a5,57,No
a16ef550-9729-447a-beff-062ceaf356a4,57,There is no enforcement system
b942e913-2e4e-48d7-872d-3b3e7dc8c7e3,57,No
6cfe6566-00a2-4c81-a621-bb095e0252e2,55,There is no enforcement system
f5418a36-15ec-4ccb-9b70-a4bab4422ade,51,No
7e5f6444-f68b-4255-88b8-94198ae80a73,76,Yes male
6745b79f-f557-4f86-a77a-f7c349caddcf,70,No
feea4ee3-3064-4e34-9b9b-85b4f07ca68a,70,No
43982730-b844-4ada-9758-8463a642e5e3,70,No
153e0bf9-3dbd-4700-a6bd-fb8538cab36e,70,No
798db20b-e70c-458b-b0c1-ad19c7b2a2b6,55,There is no enforcement system
32df6b63-0265-49e8-920e-af0ad0813394,51,No
47d670ef-da68-4ff1-9ae1-27f9b4d40f06,76,Yes male
3c782e3b-d3bc-4e1c-ac14-996cfb1b2e02,76,No
f5333401-398d-492a-90be-ed0f5022dc83,77,There is no enforcement system
2152d58d-9805-42b1-b5f8-16eefa36c8b5,70,Yes female
a2d71b33-5490-47bf-93cd-5dd0512dae64,70,Yes female
22e754ef-36f6-494c-a73e-8d56eac38d25,70,Not sure
83f8718a-f589-44e4-a597-f9ec5c78470a,70,No
d42cc05f-2ba1-4cfb-a903-6ae32b996fc0,70,Not sure
ce1f78de-aa88-40f2-bac9-b0cd21b65c33,70,Not sure
6c6dfd2a-f903-4f91-abaf-658be038b567,55,There is no enforcement system
7c177fc1-4e1f-491b-8c98-765b2582ff54,51,No
fd003b89-59be-4de2-9ba8-a881c021fe45,51,No
3268da9b-a317-4e9d-a8aa-a79498abf33a,174,No
02bd2d3f-f98d-4edd-9290-009440cbadcf,70,No
c7c0f56c-32e4-4261-a9e8-dcebc7925f03,70,No
928d9756-52c8-4bad-b464-a3b426e93a39,70,No
2f75747c-7105-4bbb-85d7-a96d12bd89ff,57,No
681c0fd0-a13d-4122-80d0-2cc91e264043,57,No
673c0466-ce2c-407d-a4d1-f54fc2f42590,57,No
b0a73c72-6398-4200-81b3-a1e3b545b1e3,51,Not sure
cd7e0b8d-2ea4-4e2e-bdb1-929e0077df9d,57,No
c5ffea3e-517c-4a4f-bc3d-dbae4910339b,70,No
fef9529e-00d5-4edd-b488-a7e5f75d0173,76,No
6f6aaff6-39c9-4e79-9d76-b892d355221d,76,No
3806fae6-4f6b-4d16-9498-476217041a9d,76,Yes male
2a337f5d-affc-4aa0-93bb-0340dca64d91,76,No
28868a32-1971-4975-99f0-251d5a366b9f,77,There is no enforcement system
084ab765-3cdf-40f3-9172-45689a3bf5df,76,There is no enforcement system
c8377c3a-6f68-4fe5-875d-e1886e1d25e1,76,There is no enforcement system
1ad323a8-92e9-4871-9e26-ea7e18860de1,76,No
f8eb943c-5682-4dcd-a9cb-3a6fc99a6a70,77,No
6a78b230-ef92-4436-8d31-3213d04098fa,51,No
3c4b2ce8-fc26-454c-beda-7f8f67123a0c,51,No
1cce94c1-3992-43a0-a47c-892e73e66dab,76,Yes male
7000c8a5-5ab5-46a0-8c7f-f0597b603576,76,Yes male
fe49acc8-cd03-40df-b78b-d3ae7e5ebf79,76,There is no enforcement system
b628e225-7275-4a92-978b-e71ecd234747,76,Not sure
f8a27d55-879b-4fad-a68e-27bcc09af16f,77,There is no enforcement system
a4bb65ee-2e8e-4e40-854c-384af6eb8f9b,63,No
c0e7fed9-e2dd-496e-825f-d4f60f89e4c6,77,There is no enforcement system
34184b54-90ad-4402-a593-357726d18239,77,There is no enforcement system
2e1ac3fe-3f9d-4f18-80e4-a98b1bad3d2c,77,There is no enforcement system
e2e26c59-8336-4efe-9899-477ca9c48ea9,57,There is no enforcement system
8dc52bce-39e5-46c7-8a76-629a789c940f,57,There is no enforcement system
82a74ff1-5529-4725-8293-c0cf14d4b867,57,There is no enforcement system
26b6e6a0-3245-4ea1-84c9-25fd5ff08d3d,57,No
0e187df3-9bef-4768-af93-ceaff3aafc4f,76,Yes male
5237f3d8-2431-4c39-9c4d-bad9d9b508be,76,Not sure
88a02aff-0323-4e54-b641-ea45a71c883d,76,No
ac5b45d0-5f26-48fc-be51-b6d8844988ac,77,No
1dace5ca-481b-40c0-9d14-a6cac2d19f2d,77,No
6937768f-97a7-4cee-9067-8ae4a97efc72,77,No
1c3c20cb-154d-4f6a-bad2-625e13687c11,57,There is no enforcement system
54a6950a-137e-48e0-808f-e7a7d708ddea,57,There is no enforcement system
b57dacc9-c5b3-4a0b-9689-5ae53ec9e100,57,No
8fef1a17-b02a-40a0-b265-16aeb6080139,57,No
fe265fe0-5e70-4dac-84e8-8f3ed803f8af,57,There is no enforcement system
5652536e-ccc5-4908-9fd8-53acc3b3b3ed,57,There is no enforcement system
f5e9d58f-60a4-42b8-b628-9270b0f5cc25,57,No
4a1257bc-77a3-4250-bd68-236e795cb0cb,57,Not sure
e7307250-0f40-4bed-90a2-0e1cc3153f0d,69,There is no enforcement system
1d6e2c57-f00c-4e6c-b546-af5e74668468,69,There is no enforcement system
ba7669ec-822b-465c-9e4a-7c1f3f25080d,69,There is no enforcement system
45dd807c-73d4-4e91-a64c-e63e73cff173,76,There is no enforcement system
6d39af8e-548d-4700-b690-6236a83be323,69,There is no enforcement system
56bbfe14-4526-41c2-9a9f-275211cd78ea,77,There is no enforcement system
e27a6d9d-ccc6-42e6-af57-40548f8e9013,56,No
43670b20-eb88-4864-bf8f-edb96b37f172,63,There is no enforcement system
24f91447-9993-4ae8-ad62-b9abf80c6751,63,No
86eb186a-fb97-4935-857b-24b08008d925,174,No
53e6bc01-7ba7-46b0-9790-f67b5d58eefb,57,There is no enforcement system
c9999b52-3236-4cb5-ac3f-4ee58163ce2e,57,No
fd52a6db-9753-411a-9416-e62ae3004f56,57,No
3e07ddc8-71ec-4715-acb7-2f18fd05f8db,57,No
25e1a552-cc9c-4b24-9393-dcc4246e07bf,56,No
1ded841e-1f56-4f85-beed-22928cfe3938,63,There is no enforcement system
46a4d8b1-0638-4e0d-a019-6ed824498abc,56,No
cc6e5657-beab-481a-b504-4721c619b507,59,Yes male
ebc98c5e-99a9-4dce-85c1-943dbfaa479d,59,There is no enforcement system
bf91f9aa-55a7-4e3b-b547-8fa14410a2aa,72,There is no enforcement system
271573ed-a20d-4dec-ba88-ba6d53e0395c,69,There is no enforcement system
d86e2438-694b-4b57-bb64-e5447eee56db,75,There is no enforcement system
a6e4fa17-704b-449a-a72a-a2357fcafff4,75,There is no enforcement system
17566150-4154-40f1-b10e-6bde0a8053c1,75,There is no enforcement system
add726b4-d375-4612-8618-9f115a06b665,63,There is no enforcement system
9867d643-c2c5-4a51-842f-06c013adb5f2,56,Yes male
929ec446-0e19-45ef-a7d4-f2e20c814edc,59,There is no enforcement system
2dfbede1-7b88-4837-989f-648fd0e02625,69,There is no enforcement system
3a597cd1-51dd-424a-934d-f3c3310c97b2,59,No
3a597cd1-51dd-424a-934d-f3c3310c97b2,59,Not sure
42b2ea08-27a6-4554-828f-7cc31aa414df,63,No
86608aca-37a7-4604-928e-91d2338d484b,69,There is no enforcement system
5e9b043a-7057-4d1a-bb1b-ed2f2b8ad6b3,69,No
5e9b043a-7057-4d1a-bb1b-ed2f2b8ad6b3,69,There is no enforcement system
a7ff233a-2120-46fb-ae38-4b38ce8ae514,69,There is no enforcement system
3f938548-0353-436f-9f5c-decef95b1c4f,69,No
6311292a-8f23-40e3-87ba-decf721a6cc0,69,There is no enforcement system
e234abe6-2095-4b56-bcbf-749a66a744d7,69,There is no enforcement system
cce44ffa-0356-4d1f-a72f-5c1286737556,69,There is no enforcement system
7e2a37f1-a3eb-4e71-8d53-bf9c11f7fc54,56,No
6f1bad60-04ec-4345-9a7b-1c4ac1081e34,59,No
5fb257ff-7d04-4081-b6b2-ec38af8846aa,69,There is no enforcement system
8583b77f-9884-4164-bd55-7eb512360617,69,There is no enforcement system
4d298742-e32c-49f0-9c1b-9a2f1745eaa4,63,There is no enforcement system
0339a450-59a8-4ed4-a3ff-583cb941f948,63,There is no enforcement system
ade2ca92-5910-4c7d-b982-51ac10baa178,63,There is no enforcement system
c4723d26-1560-417e-9ae7-10a24f904f0d,63,There is no enforcement system
e38393b7-319a-4ca8-9f1c-f9f5ed721104,174,There is no enforcement system
43ea635c-983f-412d-9057-c7b120bfbdd5,51,No
7bcd5613-0d6c-4e17-9986-009bfaff889a,51,There is no enforcement system
3970a9aa-32da-4ef7-881e-066c2f2db923,63,There is no enforcement system
7cefc514-14df-47a2-896e-b06fd752536d,61,There is no enforcement system
dcb1ba79-62c3-4e53-994f-44383e228690,75,There is no enforcement system
cbd40d71-66fc-4e1f-81ad-4661e6424751,59,There is no enforcement system
130f9fef-654b-4ebd-af43-6fefc8f574c2,56,No
d2dd889a-643d-437c-a6fd-e3352425e775,59,There is no enforcement system
00f9e328-fe40-47c8-8d12-40743bee3850,174,There is no enforcement system
83252e9b-eaca-4135-944c-40f3ffe36505,56,No
b575521d-c8ea-4c89-ab21-defedc836029,61,There is no enforcement system
59cf9fbe-0010-4314-9886-ec18a7321d51,56,No
039bc5ff-ae38-4ae2-83a9-c15752b9e773,69,No
1d00c9c2-deea-4380-9c13-75fff51c890a,56,Yes male
67b427f6-31cd-4192-8af2-e83a5561f286,67,There is no enforcement system
ba189b26-c31b-4efc-9c56-59e451cd1eec,77,There is no enforcement system
5e2036b4-d75f-490a-9c5f-d76afe6904ad,59,There is no enforcement system
c4d3f251-c7d3-47a4-bf1d-2a2928737203,59,There is no enforcement system
c0149da3-3f28-468c-869a-6b5cccd418b5,67,There is no enforcement system
da7fe12f-6914-4051-8879-912a3810c603,63,There is no enforcement system
6a6d572b-1fc3-433e-b780-2fc8b5c084a1,59,There is no enforcement system
ee9cc6e4-ff5d-4ada-956a-7e14d44b3de7,59,There is no enforcement system
f55e4e2d-d021-42aa-9c95-6f5927fcb06f,75,There is no enforcement system
c2ab98f6-dffe-49a9-9f84-f1da246eea0b,75,There is no enforcement system
c84718cc-7bc7-4d9f-b497-4ba568409193,67,There is no enforcement system
b2ef8f86-69b5-443b-b554-ae2e3afa8623,60,There is no enforcement system
f3bd448d-77d4-4424-a308-225b5dc50403,67,Yes male
40639b7c-b5cc-4664-af2c-bace3b6720ae,67,No
ad4980fc-e795-49c8-925e-9901bc9c85de,61,There is no enforcement system
10c29c4f-4b2a-419c-af3d-1487275e0642,67,No
f8b47235-363e-498f-82ed-6151e9e0d9cd,56,No
4c01e531-960e-445e-a223-ef0eff4a64e1,56,No
47fa5a8b-b65b-47ac-aa39-edc1c54207a6,67,There is no enforcement system
6d4597b2-0d73-44a1-ba02-9b565033e802,69,There is no enforcement system
817c69b5-d67d-4cae-bbac-45264d97a01c,77,There is no enforcement system
1ed9b400-c1c5-4d26-8419-97fd69176d6d,77,There is no enforcement system
709c8a0e-9e54-4cb0-aaf3-f2f84ca2f5c3,59,There is no enforcement system
ad5b642b-3439-4108-a39a-02d6cefd850f,68,No
1491225e-4c7a-4c9c-b01c-a9e5b29f4795,65,There is no enforcement system
b4c89ec1-ba66-44a0-85dd-1b684a145105,67,No
ce66b2de-ca21-42dc-ac49-77479fdb2f5c,68,There is no enforcement system
1ae88613-635e-437d-8bdc-3d2048091907,68,There is no enforcement system
c0eaf24a-bc92-47aa-8fbb-082fd09b30ab,68,Not sure
a83c2495-c02f-4a53-b40b-0e0f6a1e9c86,68,No
cfabe891-db89-4f5c-9139-2adcfd662229,68,There is no enforcement system
a37f83e3-c5d2-406c-a03f-e33af7921492,68,There is no enforcement system
f4732c35-4d06-486e-81c4-7041d4ba068b,68,No
9e098ba0-5417-4e8a-9daa-53d126af74f7,68,There is no enforcement system
1cac4988-2caf-4d2d-ac95-fd9ae925cd87,68,There is no enforcement system
a23111c9-2e90-4ea5-9b47-21816d130190,68,No
0f775639-775a-4ef2-8264-18124173726f,68,No
783d8782-fae7-4657-b217-2847e83feff9,51,No
1236de8e-41d5-4f7b-81de-3ba2aafb240a,68,No
459c4928-0518-4171-b9f1-3efe76f4f5a2,68,No
88e7f9d9-77b1-418c-904e-53162f207d43,59,There is no enforcement system
4eb4cf1f-e5ea-428f-9c7d-87243a4a4753,68,No
d0c01818-1a7c-405b-8365-1ecf09ae773e,73,There is no enforcement system
ea969a1c-6a6d-427c-9b59-32271635786f,67,No
3adcfbd1-453e-4cad-9fd0-56bd62ac3b5a,65,There is no enforcement system
9170dcdb-2254-4e42-86e9-ef75255ef6f7,63,There is no enforcement system
2828e6d8-4353-4c5a-8981-f86ec4a0f267,73,There is no enforcement system
bed70a34-efed-43f7-a84d-640b141fb2fe,63,There is no enforcement system
cfba375d-fa08-462e-ad15-b828bf052b33,63,No
3f56490c-96e7-465c-b863-fd3ee030e632,63,No
3722e46d-038a-4190-9b2d-4ea8065e085c,75,There is no enforcement system
6dc5a234-a712-45ab-a5a5-6e7833dc33bb,75,No
874c1ab1-ef66-4d3f-8ae1-2d8ce2d7b95a,63,No
2826a265-9dc8-443c-89f2-d2e3a23edf12,73,There is no enforcement system
f27b202f-fb7f-49ee-8363-f1254e7cd2c9,73,There is no enforcement system
9a508dec-3dfb-458d-af13-f7707ead969a,71,There is no enforcement system
d7674886-dec3-4342-b92c-e07a3c99522c,71,There is no enforcement system
fa72c529-3784-4576-af91-9dc70eb5ea0d,68,No
3edf93db-0a03-4511-935c-37d108e76154,75,There is no enforcement system
93cfc3a8-d222-4eaa-89f8-176eec5a9b10,75,There is no enforcement system
6a4f01b3-e7ab-4048-99e8-98ba7e988028,77,There is no enforcement system
44c50f7f-720c-4042-80a8-34554ffc774b,59,No
0cbff3e5-2a26-495a-935c-450b3843c634,59,No
3c88745f-8b34-473b-9e7f-3c8b7a3802b2,63,No
51395e71-2918-47c8-b20e-5082598cffa3,63,No
35db7a53-0c2a-4e9b-8063-ea078f9282e7,73,There is no enforcement system
dd172f54-a58e-4393-85ab-99d9bb29679e,68,There is no enforcement system
d983f03a-4792-479b-959d-01e3acc5e978,68,There is no enforcement system
6f7a9444-ad25-4019-aeb0-7b826db1071b,65,There is no enforcement system
28413e47-38ab-4084-9bc2-dcc1fd185d1d,65,There is no enforcement system
06a43775-535a-47b8-b2c1-773da80798eb,61,No
0cef39c9-f8d8-444a-8af7-5af851b5fece,65,There is no enforcement system
c0a558d6-0e3e-40c6-8119-51f6a4ce7832,67,Yes male
a63f62e2-e2c1-4d3f-b5ed-e5614e35e15f,67,No
61591b6e-449b-4aeb-b019-5527cf0ad8ca,67,No
98c41355-8399-4c7c-8541-457fafb7ba05,73,There is no enforcement system
b59789dc-c87e-491b-8e64-1c785a838246,73,There is no enforcement system
f581d411-8bf2-417b-a955-e0e8c8f93392,56,No
3050ceaf-e741-40e3-b5a8-53f899656dcc,61,There is no enforcement system
945a1cbf-2371-4581-9847-513f53948da0,71,There is no enforcement system
7490ddf4-6321-4d50-b4bf-8d631096fe3a,71,No
9f4d62bd-fc1c-448e-b9ed-d5de4ead3487,61,There is no enforcement system
3d93c91d-35d4-4d37-ba40-6e2f6f6273af,61,No
3d93c91d-35d4-4d37-ba40-6e2f6f6273af,61,There is no enforcement system
4fa0515a-ecce-451f-98aa-fcf12c14bf48,61,There is no enforcement system
8c025807-0dd6-4ccf-ba9b-7c6e6d6ead85,61,There is no enforcement system
862c00a1-b7a5-47f2-83af-53b319024cf7,67,No
9a43dc77-90af-4436-bb16-4e9a25f259a2,67,There is no enforcement system
dab737c8-1d19-41f9-b771-7ffbbc99c2ae,61,There is no enforcement system
881fb504-90dc-4dab-89a7-b2de78d4e002,61,There is no enforcement system
89a3da8f-76ef-4375-bc0d-f1f4d4c4ef43,61,There is no enforcement system
aa36bea5-92ec-4520-8f6f-64b0e8e3fc95,71,No
4beaa564-9c09-473f-ac45-0ce96ae5a6b3,73,There is no enforcement system
fcf08de8-9be3-4ffd-a94e-f4c5b60b23d6,73,There is no enforcement system
a2861f95-95fe-4f9e-8422-cda893c5f92c,51,No
37bbb9ea-642c-42f3-89af-d38e3eb06672,51,No
644b39f3-24ce-4552-bf7c-fe8bfdae3870,71,No
fe691fb5-11c7-4664-8bad-3fcaaf614c4d,61,There is no enforcement system
d5cc9368-f6f9-44ca-a923-48a58bc4061a,73,There is no enforcement system
78fc9e0d-5db6-4c41-b957-3d0fb160b313,56,No
d2260955-dfff-4fc9-b367-87fc7a37777e,72,There is no enforcement system
826826bd-4bff-43c7-a2fe-7af181140489,72,There is no enforcement system
c4a7cc2e-e7e4-41f6-b168-8b27e2e0b1a4,51,No
5f1ca9f5-35ac-41ac-83ac-7322783d40b5,51,No
9037dbbf-b33a-4720-93d9-3a74b828fc21,51,No
abc548e8-c04b-49d5-9136-d31e98e0ea45,51,No
c91078a9-71b8-4928-87de-793c93a49f05,51,No
520ca861-f836-4b67-a6a4-da2aa3ee811d,65,There is no enforcement system
58c6952b-a8af-4dc8-ab35-7e684aadc1cc,72,There is no enforcement system
61be2549-faf2-405f-851e-7f84e7a37a1d,71,No
08b0fbe2-0e22-4fcc-9b1e-4dbda264fb9f,71,Not sure
34b12be0-88cb-4411-9181-f83a25221263,71,There is no enforcement system
390efd38-6f18-404d-aeb6-babd473265b1,73,There is no enforcement system
2d483685-7de3-4e64-9a96-714553d3780f,73,There is no enforcement system
a1160033-c49e-4cab-861c-5c09e066d04a,61,There is no enforcement system
483538de-7cac-4e07-9015-1fda73c9a929,73,There is no enforcement system
6ddd5b27-7cc6-4d75-98fc-feda857828d8,73,There is no enforcement system
cdb5f816-d127-4934-8781-ee10201626c2,61,There is no enforcement system
f221b69c-be08-47b9-8675-c0242251f843,73,There is no enforcement system
d6e1046e-da71-4d34-99f0-1a887f5457e5,72,No
731f895d-4e44-4c55-a6d5-7f4b263d349e,72,No
2f9ff85b-12ae-4543-af98-222a78d062db,72,There is no enforcement system
ae894be0-f46e-4f33-87fb-49250dfb0ef8,73,There is no enforcement system
76142a64-5023-4a78-a2ba-4db70bd64b86,69,There is no enforcement system
4ecc6d27-f516-4cd6-a99a-8f22e18179df,71,No
a63e86b7-e278-42a0-9ad6-14dd265892cd,71,No
1a1a20bd-f1ea-4785-8bd3-e03a57a1e2b1,71,No
c11569fa-2839-4dc4-99b0-28eda0d92869,71,No
