country,level1_name,level2_name,level3_name,level4_name,level4_id,lat,lon,ma_name,3_community,submissionid,15_activity,15_hours
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,d2672cc5-8c01-4768-8e08-4292bfd53be6,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,cd07e7b0-5fe0-464e-9ad9-dcbb967a9fc6,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,4b5d0a89-cb8d-4c4e-b5ab-1b671706bf0d,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,9fa0acd1-ace5-4bb5-9ba6-aca5441c571c,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,db62ce08-96f3-44da-ab5c-0730e58b7080,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,5a209788-1353-4a41-a170-6326332d443c,cuida da casa ,6
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,87be968c-963d-4d8a-a7db-80e66a5a380d,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,388f410f-6fb8-401e-bdaf-41cc2fedde02,cuida da casa,8
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,388f410f-6fb8-401e-bdaf-41cc2fedde02,pescaria,5
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,90e4945c-9ce8-4f72-b0ca-e9005016bff6,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,fa9e851d-dee0-4f00-add7-ada10c340f99,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,6e1c2acc-e5ca-4fd1-b550-c5e28e1d4e91,pescadora,6
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,896a05d8-6e8f-4331-89fb-01e23945268c,cuida da casa,6
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,dc757920-7372-4650-a43e-67394c3cd335,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,3fd8c51a-9d55-4b08-9103-8aefbccd2d78,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,5ac440f9-360d-4287-9adf-b5f4d4585381,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,27474fcf-ffe1-459b-81ee-89a4f77a204e,mariscagem,5
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,27474fcf-ffe1-459b-81ee-89a4f77a204e,cuida da casa,6
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,35a993d2-d971-4001-94ba-6fd9c81fe108,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,194b9a79-c078-4132-8260-6a981ed8bb38,cuida da casa,6
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,abeed387-4652-456a-944a-ea6394e37c41,cuida da casa,8
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,e5c35548-7c68-46d1-9a25-78f6b8b24f65,cuidar da casa,8
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,0082ef4f-74ac-430a-bfab-71bca5e666b7,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,10ca3b36-2673-4644-8f4d-884960f9b9dc,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,cf8fc3f0-77ce-47f0-9557-02a00edd7b55,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,6cc5e46d-8deb-4c67-ac9b-f83e695df0d1,cuidar da casa ,6
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,da925f5a-b566-430c-a380-3bd77cc66ac3,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,3cd742e7-0757-4e02-bb1c-6829542fb489,,
BRA,Pará,Soure,,Pesqueiro,2313,-0.658744,-48.487575,RESEX Soure,,ebfe8055-4569-4136-84f8-e5fa172df742,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,6d772c98-15fd-49c7-a04f-d2866e67e451,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,77d9e2c5-d733-452c-823d-3f17334b464a,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,c482bc52-9491-46ee-88c9-ad1dad985756,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,78b9a64f-6491-4dac-8cc3-a0674b16c41d,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,957a5fcd-69b3-42e0-b9ae-06b992b309c5,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,79f071bf-4d0a-4f5a-9335-7efe1563cff5,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,50d5fe7e-caee-4995-8c93-e5d1880c9a2a,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,f52ced72-a044-4919-b464-cff2095bcd9e,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,9c6993e4-35ff-42f7-9e5a-13a538f7d3f1,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,835c4fef-f2aa-42b8-bccd-c3a486a0b829,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,dc86201f-468e-4a8c-a5b2-a4b7a8018ec4,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,68c8d695-f2b8-4a1e-9409-08496797977c,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,303fd5e0-49f3-4b36-b060-78f64d139b2d,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,ae0807dd-5ff6-49e6-a60f-88b0c3a024c9,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,cc4b31aa-0d39-435a-bec6-3dde65bafac5,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,0a5d4bfc-35f6-4a3b-a7e4-d7fc2299e229,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,861cccff-75d9-4cdc-abac-0e5814916f62,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,c6255575-478c-4a02-992e-d7d7f1e96b75,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,fa233ef8-2b4f-41af-8c27-a32085e113d5,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,e6c36af3-a82e-4b35-a989-dad76d992720,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,4c8c6ca4-b9cd-4186-b26c-571db0cf16e6,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,d0321bd4-0d79-4596-82d0-42e73fb4edb3,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,bd196436-0fca-40df-b80f-293c1de5ffbb,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,72fc4db0-12ef-4167-8123-4956f13ea4d1,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,5117e153-ca03-45bd-a077-a98b0a7d0cbb,futebol,2
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,83c72148-2ed4-46d6-8ad7-33c08589c5fd,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,8d89b227-f2df-4ccd-ae7b-9ec6347c1d70,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,0981048b-023a-4a89-bb82-e1bd3b7b8c94,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,d3588343-79ed-45b8-826e-0af9a3742a1b,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,e5f01b31-263a-484c-84e5-89a3e0f5734a,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,19a32c2d-34a0-49da-8b1a-60fb5400ea4c,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,a96c3d2b-47db-4b54-9198-469b923763fa,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,acc56eb2-6691-4d31-894f-41fd6e60dbf3,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,390562a8-e81a-41ce-8b28-9294f043346c,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,0e5f09c9-3171-44ff-8969-4132e02d65c4,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,94aa5b9e-3693-4e56-97b1-be1a7e79946d,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,dfa4fc31-6493-439f-a0da-71a02ece6b6d,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,a5a85f2c-5176-4e1c-8acd-293e0076d199,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,ed87c717-2ed0-4cd8-a473-7b5b8552a2da,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,f82f2010-3f00-4884-a42b-fb882f0424f9,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,921d5c84-fb1d-472d-a630-7e1735a37969,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,a5ae5ee2-c9aa-4c36-b92d-3ea9078e0b74,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,530caa42-b5b4-4312-aa7e-471f5d16f767,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,3f7a8c23-5248-4208-afe2-42a24dcd86b2,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,a690015d-f42f-4ee2-8b69-394d133746ee,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,0a2a2c49-7626-44af-ade9-24936eae2a8a,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,319a620e-f6c9-4f70-badb-9cd19bccaba0,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,4c256b91-cae7-431f-ab5e-77612e7c168c,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,93d358cb-2a36-4d6f-aa4e-a8b04d36df22,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,79a15a51-8b68-4238-a814-b7a71001f227,cuida da casa e das crianças ,15
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,79a15a51-8b68-4238-a814-b7a71001f227,pescar,6
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,9dad3858-07ca-4a93-b3da-be63a22209d2,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,966829cd-c327-4986-831a-3e7fbf1bd920,cuidar da casa,8
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,c29d4590-a369-49e1-88b1-1148070160b9,cuidar da casa e das crianças ,16
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,c29d4590-a369-49e1-88b1-1148070160b9,tirar turu ,12
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,fb2933ff-c404-42d3-9060-db6b540aeb81,cuidar da casa e das crianças ,15
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,fb2933ff-c404-42d3-9060-db6b540aeb81,pesca,12
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,fb2933ff-c404-42d3-9060-db6b540aeb81,trabalha na associação ,4
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,95c189ba-f4a4-47a4-910a-2af86a868f79,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,d8987a53-86bb-4ed2-b03d-ef112201858d,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,734f31d2-00f7-42da-98f1-9999cf5932f5,casa,30
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,734f31d2-00f7-42da-98f1-9999cf5932f5,cerâmica ,40
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,9786154c-90a4-49d9-811d-e3b18a9e4a20,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,b67ce536-4503-4091-bd05-f7fe3df608ab,cuidar da casa ,50
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,b67ce536-4503-4091-bd05-f7fe3df608ab,descascar camarão ,5
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,b67ce536-4503-4091-bd05-f7fe3df608ab,cuidar crianca,30
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,32381817-f1ab-4c52-9c43-69fbbd5cca7f,cuidar da casa e das crianças ,12
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,32381817-f1ab-4c52-9c43-69fbbd5cca7f,beneficiar o camarão ,2
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,09ba39fa-a269-42d0-b5e5-17e29ae5ede4,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,45588378-0881-468a-8535-0537134fb0c7,cuida da casa,8
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,9777c76c-aaf1-4554-bbbd-ad3a7995d080,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,991bee55-2b2f-4f41-9332-f8033ed1d4d7,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,83648cc4-c5c2-437f-881f-f74d4d80a071,cuida da casa,6
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,e1a258c2-e76a-45a5-aacf-ef08347761f3,autonoma,5
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,e1a258c2-e76a-45a5-aacf-ef08347761f3,cuida da casa,6
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,1af4a372-e292-4bd0-bed3-21c5616180a4,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,f6e19cdb-5641-4f8d-b59f-39260f8e6e6f,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,01a917df-4b80-489c-9c81-9329eedc2719,cuida da casa,8
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,56ab2733-a19d-4a36-9656-35037c41d0d3,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,f28b317d-a3cb-49d0-b2b9-7b3de190cddb,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,202f708c-3eb8-4036-9288-31e42e62f890,cuidar da casa e das crianças,12
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,aa84c17a-3aa7-4448-bcfc-47c65ec06c7a,cuidar da casa e das crianças,15
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,aa84c17a-3aa7-4448-bcfc-47c65ec06c7a,pesca,5
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,aa84c17a-3aa7-4448-bcfc-47c65ec06c7a,beneficiamento do camarao,2
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,4f0a4273-f597-45fb-9e83-57c91217976b,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,08669f43-03cf-4abf-995a-a501a336dfb9,cuidar da casa,16
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,08669f43-03cf-4abf-995a-a501a336dfb9,pescar ,8
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,dd96b547-7671-4cdb-9efb-db3f291f0363,cuidar da casa e das crianças,16
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,ec60defa-8241-4ddb-bb71-5852aa34f42e,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,dd96b547-7671-4cdb-9efb-db3f291f0363,pesca,8
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,6923773e-c6bf-4d20-a0df-623a4d8aaa2e,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,8bb1dc8a-4e6d-4153-b022-871f59f3af1f,cuidar da casa e das crianças ,15
BRA,Pará,Soure,,Pesqueiro,2313,-0.658744,-48.487575,RESEX Soure,,4fea91e5-290a-4aed-9e78-798640d8a1b4,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,8c12f796-454d-455d-82bc-ba4cbfc31cbd,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,882dda91-6f45-4901-bb19-513e2710a903,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,bc842d3f-1a9b-4b34-96f7-f7026449739a,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,0eb5fcc2-1425-482b-b082-49621e0a0bb8,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,c40572d2-9adc-4a91-816c-53e6536c8a4d,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,554b0f80-1caa-4f9a-b41a-b27addef0ec0,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,9c8f2cb1-6520-42d7-922d-0f4dfcf8d841,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,914e6b63-aa2e-4b2e-baa4-87d54b3a4ac4,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,ceb95b0d-f5e2-4a66-b7d6-1e1e75b19337,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,bff3e043-f99d-49f2-aa64-06e1a490922a,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,1ba77418-7aae-4d68-b46b-9daa1f3c8fcd,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,876b1355-0f24-4145-8e1a-64c3ac52a800,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,9d4eed4b-ad14-4f32-8a5f-f107b3619ecb,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,0bb2925f-d194-4991-92b6-328ea649b103,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,e57154b3-b7f1-4914-8fd6-ffafca3343b7,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,388e55ec-9618-4e18-9381-897c37a04e0e,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,3c4e6828-2b6d-40e4-8b77-35500ac94776,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,4df7b7d8-36d4-46fe-9342-a801318d31ff,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,504acf1f-c8f5-47e3-a53b-6f6c4ae95388,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,75dd0b4c-859f-44e9-8325-adddfc01c767,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,c4914716-d4f7-47c6-a9d6-028255fd8177,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,a37f6f7e-162b-4f25-ad45-5246130f22a9,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,022f853d-37ea-4f25-ba59-d530ae851c9c,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,6070ba61-dfd7-40f7-bd8f-f5443937cce7,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,ec810a67-80c3-45e6-841a-7b7256c94975,,
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,7ee05b2c-585a-438b-ae66-47bed0206eec,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,ac3955a1-3014-4eb8-8747-da2764346cd9,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,52815b15-f04e-4bf1-ba54-d2d12583e152,fazendo rede ,10
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,14fb1247-f9f9-4a87-9afa-cb7c522f2e5d,lava roupa pra fora,3
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,1f0bb365-fd94-4028-a638-4a9fcbcaa78e,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,543eb380-1a76-48f9-a257-68e57426be80,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,a9ca428c-cfc6-4897-b560-3afe1a937440,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,660f088d-1317-4e20-b90b-2ce877c92392,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,98050631-8260-4628-b68d-cf2b91bcac79,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,032ffd0e-d1b5-44c9-b1c7-084e1355c6cb,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,a66aed25-8ee2-44c8-8e38-bbab86b913a8,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,eb2f99d4-c43d-460d-805d-c15b6feb57b2,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,3db66b42-c4a2-4c94-8c61-8d855e644f9d,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,1ce1f099-17d7-4617-8e16-b3486d3861a0,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,6dd578f1-a9e4-4c7b-9010-77b5ee8c3e3a,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,f34572f8-035b-4d3b-b7cf-5f81967d73f8,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,25595eae-fc54-4ebe-acdc-f69d23406cb8,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,66167cc4-21ed-410d-82ad-c81a149970c1,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,9d229fd0-18bf-40ed-be4d-f9ee6872ff7c,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,755cc54f-a6e6-415c-8228-675af68d601b,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,464a27ae-1145-4d84-805c-48c9a468563f,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,01379920-a897-47b3-bac3-27b44cff88ee,trabalha com vendedora,10
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,11564eff-8e1a-41e6-9ea3-ffb25cdd0100,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,055db05b-3fa1-466c-80c2-dcf734d8c6a2,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,1a411d6b-a52b-448c-b90e-531fd89bb75f,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,64194610-132b-433f-b7c8-b3c1fff6457d,,
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,311e089d-9c8a-4a50-a5d5-858244b93f79,lava roupa pra fora ,3
BRA,Pará,Soure,,Bairro Novo,2314,-0.715694,-48.526472,RESEX Soure,,8e790e0e-0d2a-443c-8ba9-1019ce9b052b,lava roupa pra outros ,5
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,a8ce8be7-a4d9-4e94-8366-ec1b0b64758d,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,c75118f6-6e59-49f0-9373-a94d3ac52599,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,b1015cf6-d8c9-446a-b0a5-a60be036ff55,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,0ffd6434-aa7c-4604-98e3-da8ab9887d00,,
BRA,Pará,Soure,,Tucumanduba,2312,-0.699833,-48.510556,RESEX Soure,,3a5e81d0-44c2-45b6-997d-63f54cd15e2b,,
BRA,Pará,Soure,,Umarizal,2316,-0.723083,-48.509056,RESEX Soure,,a9d5ce83-227d-49cd-8335-f11732ce8825,2,40
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,cf7920c9-c7b6-4115-85a2-59d9de6efbbd,croche,4
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,48cd1918-e681-4992-8f4f-45ad0174d437,faxina na casa dos outros ,6
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,e2586216-d420-4d98-91c9-879e8c40208c,cuidar da casa e das crianças ,14
BRA,Pará,Soure,,Pacoval,2315,-0.716,-48.509056,RESEX Soure,,f40a3983-9370-4650-a5dd-c94874ef8a56,,
