country,level1_name,level2_name,level3_name,level4_name,level4_id,lat,lon,ma_name,3_community,submissionid,45_leadership_position
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,11e5518a-e43c-4058-952f-4e944d891158,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,6c67d2b7-5e59-49bd-b252-89ffa9b2a46c,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,18e20374-e728-4f9f-8d72-8305681e07ad,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,57a8c568-007d-46c5-8e55-658eb53edeb9,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,bb33d0be-a749-44f0-8962-f7aacaf08558,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,c7eb2f8e-f0ed-4f80-a4f6-11dff29fafa6,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,50eba092-eb79-4d05-a3de-11f7f14f3a51,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,2b0ef625-e08f-4aae-a3ca-1ab655dbcf86,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,6919accb-e915-4a2e-aed8-c5e4e31e8580,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,8168783f-12d4-4e03-bb78-ecb8f1364cd3,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,56ab7062-18f3-4fc4-b4be-7a127e3d38d0,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,4b7d0f94-dd54-4b51-b535-cc5abc400d5b,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,91736b0f-152b-4df6-bb7c-acc3057c4549,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,30c4f8ea-9577-45a2-a2f5-67e7bb3e5f92,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,3c60488d-124e-4887-aa31-153358ea9f42,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,1cd04e6d-5952-447a-b790-c8f15e3e906c,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,03e1ddc7-3116-4d21-a9ed-6b3b47bc8717,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,9b497d33-12a8-4a9a-967f-fdd6ed9721fa,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,57776d59-6289-4fd8-b6b0-96f1b93e219e,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,f98a2618-9c9e-4d69-8e76-8d2e16b4e4b3,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,d5c96480-5ba6-4336-9812-8b77d27093ef,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,c5c55657-fe14-4de0-b98b-9cb30fe2d326,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,7d483adb-6722-4f25-949d-d4f2ff67f91b,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,c3b7142c-55ce-41c1-a613-51fddd624018,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,2e7d0420-67e1-47b0-94e1-3f9925837c8b,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,89987338-36d3-478b-9e03-85e8c441c631,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,ada90447-9016-44b0-bbd1-5e122c760b46,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,495274aa-201e-453c-a114-d557b416459b,Yes male
MOZ,,,,,,,,,Mefunvo,e0911d39-553e-451e-82ed-c98e4a9fec1d,Yes male
MOZ,,,,,,,,,Mefunvo,529013ed-3406-4c81-9b56-8e775044c3c6,Yes male
MOZ,,,,,,,,,Mefunvo,dc7ba612-d589-4ae3-ab3b-4b7aafccc984,Yes male
MOZ,,,,,,,,,Mefunvo,0512b079-4f64-4d67-a291-bafba58cfd01,Yes male
MOZ,,,,,,,,,Mefunvo,09022edb-fd35-49e8-82da-fa3801831748,Yes male
MOZ,,,,,,,,,Mefunvo,d729232f-bbe0-4760-a9d9-70823481ce87,Yes male
MOZ,,,,,,,,,Mefunvo,03cc3a5d-0a59-42c5-8d26-5adfa41c6104,Yes male
MOZ,,,,,,,,,Mefunvo,35ba98c3-d429-4b0d-b7ca-9ea4656ac7c2,Yes male
MOZ,,,,,,,,,Mefunvo,c713e7ea-ec79-4ca2-b6cb-6e0b04fb5b88,Yes male
MOZ,,,,,,,,,Mefunvo,dc282568-9a5d-4ea5-a3d1-3cff4a5d41ab,Yes male
MOZ,,,,,,,,,Mefunvo,09c7cb77-4e44-4bcf-bb12-7f0f92cc2607,Yes male
MOZ,,,,,,,,,Mefunvo,7af1ad84-e747-4ae9-af3d-7f1379fc3833,Yes male
MOZ,,,,,,,,,Mefunvo,3702ed1f-92ac-4b0f-9364-693d995d851c,Yes male
MOZ,,,,,,,,,Mefunvo,df098ece-a0b1-4438-9387-6dd4b19a4230,Yes male
MOZ,,,,,,,,,Mefunvo,0c6c3f32-631f-468f-a7ec-01468d9f10e6,Yes male
MOZ,,,,,,,,,Mefunvo,16eadf4c-0bf0-4959-9ad5-d40e5a327c24,Yes male
MOZ,,,,,,,,,Mefunvo,2efc9d9c-c0a1-4717-bd4a-75fffd311d81,Yes male
MOZ,,,,,,,,,Mefunvo,12039003-6514-487b-b8b4-194850e4aa13,Yes male
MOZ,,,,,,,,,Mefunvo,d43471c4-ef78-47c9-91fa-fbd7914e129f,Yes male
MOZ,,,,,,,,,Mefunvo,538e8d0c-696a-4daa-a7b0-72ce4c51a5e8,Yes male
MOZ,,,,,,,,,Mefunvo,d221c635-78f5-4d7a-866c-22e834c5c23a,Yes male
MOZ,,,,,,,,,Mefunvo,f8c57520-6e1e-4914-86ed-6f4d3e74ce83,Yes male
MOZ,,,,,,,,,Mefunvo,3a60eee0-a651-4a27-8e4c-06a8a11ef6e6,Yes male
MOZ,,,,,,,,,Mefunvo,76c88d2c-4441-4949-b35e-45177b2b32d5,Yes male
MOZ,,,,,,,,,Mefunvo,057cbf8f-d742-434f-96cd-e019fa5f50e8,Yes male
MOZ,,,,,,,,,Mefunvo,573d64a4-b936-4434-aa3a-ecaa52a064a0,Yes male
MOZ,,,,,,,,,Mefunvo,ec13ede2-8152-4fc9-90c4-3b05d42f9bbf,Yes male
MOZ,,,,,,,,,Mefunvo,5fced2c5-2e69-49e9-9087-c7dbfc1aa4ce,Yes male
MOZ,,,,,,,,,Mefunvo,6e3a66cd-f1bf-42c3-901b-cd0d87baa55b,Yes male
MOZ,,,,,,,,,Mefunvo,d9dff74e-c5c0-4e7e-8a88-45d96fa302cb,Yes male
MOZ,,,,,,,,,Mefunvo,e0354e04-05ca-495a-99e0-7cf4dac0cb9b,Yes male
MOZ,,,,,,,,,Mefunvo,fe65cf51-89bd-4cd6-a691-a73d57e836f7,Yes male
MOZ,,,,,,,,,Mefunvo,6e3f66c2-d89b-4904-8d46-4ff2adb8f927,Yes male
MOZ,,,,,,,,,Mefunvo,aab4766c-5f88-4bad-aefc-84b05ea49a08,No
MOZ,,,,,,,,,Mefunvo,60a54315-b722-41c7-919e-2ba0cd50d586,Not sure
MOZ,,,,,,,,,Mefunvo,dd578f5c-91ad-48da-9369-3f47ab92811a,Yes male
MOZ,,,,,,,,,Mefunvo,fa3ca9e9-efd0-4a24-a079-cc4482498429,Not sure
MOZ,,,,,,,,,Mefunvo,571fa82d-e917-4000-8de8-e56924cea04f,Yes male
MOZ,,,,,,,,,Mefunvo,7c743344-ccac-4056-be19-a15a87390dfc,Yes male
MOZ,,,,,,,,,Mefunvo,56568014-fcae-4dac-8709-ce2f9a38d35a,Yes male
MOZ,,,,,,,,,Mefunvo,00e9224f-f74a-4ae5-a40f-cbe5406661ba,Yes male
MOZ,,,,,,,,,Mefunvo,68a38e09-c85b-434d-beff-556446fe0202,Yes male
MOZ,,,,,,,,,Mefunvo,7a1b4ad2-b0b4-4dc2-8afd-b0b0bde9bc11,Yes male
MOZ,,,,,,,,,Mefunvo,8d4165dc-4626-4cf0-80d6-da8a303ba3cf,Yes male
MOZ,,,,,,,,,Mefunvo,c7e69935-5a3a-49f9-9191-a19a5201f9de,Yes male
MOZ,,,,,,,,,Mefunvo,dd4407c9-d8f7-4f8b-899e-0826cc355b6e,Yes male
MOZ,,,,,,,,,Mefunvo,fca8c654-1c6f-4120-9d5c-06b49f0046ec,Yes male
MOZ,,,,,,,,,Mefunvo,73b87875-6e97-4c91-8fec-aed67258644d,Yes male
MOZ,,,,,,,,,Mefunvo,984fbda3-8101-4ef2-a51e-f3aaeaf92e51,Yes male
MOZ,,,,,,,,,Mefunvo,fef27df5-7531-495b-bd2a-0ba7ebae549d,Yes male
MOZ,,,,,,,,,Mefunvo,1786dbe6-61e3-4174-bf4e-f9a80e645b83,Yes male
MOZ,,,,,,,,,Mefunvo,5c0dad01-508a-4c08-9081-5309d4a7043d,Yes male
MOZ,,,,,,,,,Mefunvo,d9b1ed5f-8f00-4a1d-907e-54da4452c037,Yes male
MOZ,,,,,,,,,Mefunvo,7ae809e3-b11f-4157-8165-f84d54e4cadc,Yes male
MOZ,,,,,,,,,Mefunvo,8b774f1f-48f5-4e62-b397-4ed8d2c6be99,Yes male
MOZ,,,,,,,,,Mefunvo,dd7caaef-ba56-43c9-9cca-f17d18a771bc,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,822c849b-5951-4ccc-b0ce-dd495b0ee3de,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,c9eb1e61-a3fb-4b9a-8273-c39becd6e555,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,2ca9c94a-8cd6-42fc-af60-db673515ac3e,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,f6ab78e6-c994-426b-a1ae-bd9b34db9884,No
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,4cef7de5-99c4-40e8-914c-e27444cfd826,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,fc8d0ca7-1cf4-431c-9c94-b17faaa942c4,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,2bb58afa-cf59-4240-b453-72188f611834,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,173acefb-d114-4db7-895b-2c0071722c88,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,70f0d431-a24a-4862-8d5f-e1d1348e2711,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,78cec437-ac30-4d4b-96f5-01d30c2d2e98,No
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,78cec437-ac30-4d4b-96f5-01d30c2d2e98,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,127f9647-fb7b-4f32-8195-314f3943da19,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,8d8e04ef-d583-462e-a9fd-4e062c382bbf,No
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,0f5613c0-d211-4762-b4cc-fbc07527f91c,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,e8547974-aef1-424c-90a3-8ea8fef8dfac,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,8f2b1349-826f-4888-ba71-426e324121a3,Not sure
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,8f2b1349-826f-4888-ba71-426e324121a3,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,5cb2707a-da24-45d7-89a1-b87aa754a2e2,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,678bea7f-ea82-4d6e-bd4b-4f4061edf855,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,f937be05-af6e-4bff-89bd-77680b83e94c,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,0078e568-8705-499c-89a4-e1dcf52352e2,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,d6b602a7-530b-49d0-a418-21481b63a49b,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,99de38af-3589-445f-b923-83215cf0b6f3,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,e01448db-d76e-47e5-9f92-6e4d67daefb2,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,57d2dcbc-a1db-4901-91c3-00680b0c8efc,Not sure
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,746c0cde-2b8e-4eb8-8c6e-ae8c3b53310b,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,0225a170-94ab-4bab-83c7-25191c621480,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,a8bfeaca-1454-4260-a26e-4ab9f22c48bc,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,b494c8ae-6aa2-4b5f-853f-2954bd427845,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,9afc372a-245a-47d3-8fd0-55324712e4ae,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,853e7f95-133d-4873-97c8-c98e759f2c2b,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,31c70ffe-a413-4746-9098-c54f26cfece0,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,1e42ab76-7030-42ca-b195-8d133578e051,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,b2b827aa-f041-43a3-8138-77dfa9e76d48,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,58719b9f-357a-49eb-af41-cf2a83d96f13,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,a29b196d-abe9-4ce1-9891-d3135d812769,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,be1eb207-c121-4189-991d-60cdf2aaa057,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,1c6a80f7-6afa-4b97-9361-b551cb2714f4,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,94defb0d-d2dd-4eef-a352-16afcb566550,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,6313d50a-0c9f-4978-83f4-f81f3b2ad5b7,No
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,411e749c-7ca7-4da7-95ab-6ed0d49f7597,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,5d40b7e6-c280-471c-9ab9-e037b154462b,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,f54c4413-5084-4269-85f6-2830de881bab,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,e292e7a2-4411-43c2-ba2f-3ac6ac461a85,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,208829e6-d46d-4dd6-8028-70be7cd4a156,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,26d0cc34-2568-4ae4-92f1-842a0f663d11,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,4b105049-c8e4-4920-9c26-3a855f9a1543,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,695e1e81-09c8-4af0-bad3-e34e016c4c8e,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,6be2d441-5505-4468-b65c-87fc90101deb,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,705d50db-b53e-464c-8b2b-36f4abe177f5,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,082a0e53-9a39-44f9-9deb-834e5cf4df9a,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,357347fa-343a-4e28-89ca-2d9b20f665bb,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,b8302949-8ed3-4fbc-9d4d-f9e6338d4fca,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,c93096e1-ec94-4596-b48f-15cae05665d1,Yes male
MOZ,,,,,,,,,Machangulo,a37e6abd-d7b8-464e-bf7d-490502ad7a6c,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,2b925f06-14eb-436f-ba6a-0f35c920bc77,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,d910a443-ddbe-4d2c-8d4f-8c4f8472612d,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,d34360f6-df14-4a56-9560-e36528792d4b,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,2a48be67-26fe-46cb-a237-ea0467a37b00,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,587e5501-dc74-4119-bedc-832889fb0ab0,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,50fbb7e8-9f45-421c-bf43-f5fa12a1728f,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,67e80f7f-ba69-4cb0-bd5f-89b2e4b7c3c9,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,8aa6ddb2-2680-4c75-b148-c475b2ea2075,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,3ed45ca5-2d22-43a0-b983-1905d55ad5c8,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,26ac686f-e1b9-4306-be7d-ed7b36e5273b,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,a4a4a720-101d-4234-9f45-99ed9b3ce510,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,a2977bcb-c45a-42dc-95f0-6ec035440b2b,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,c1b7f088-e3c7-4fe3-abe6-2db7d0273637,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,8fe7d42b-2b85-440c-a504-680ebe7f6647,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,44f08262-108e-436b-a008-de8e71e668ec,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,c418e8ac-d272-437f-a487-570030db03aa,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,42c5d5b8-4c36-4b04-af26-d6fbe750e0ab,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,d017357f-14b5-4c13-8234-f4250d41e3b1,Yes female
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,d14579d8-ef84-4a60-ba75-bcff0e25b57c,Yes female
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,ef2edfc2-3618-4c88-9fad-307e964aeba9,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,0413d7f0-553d-439c-acde-8cee3fa30a95,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,31c53dd5-903b-49db-a79f-1f2de01f83af,No
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,5dfca2ef-7c08-4488-b32e-7e47010f9f78,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,f57058f9-d84f-4e00-8bfc-b5121374b792,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,dfe33326-8e3e-4382-9a5a-4a3cccc780e9,Not sure
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,1efce73c-3df0-48ea-84e1-4cf060a0fc22,Not sure
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,e1a154fb-3305-4727-bd50-281147df1ad6,Not sure
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,6c5a7036-ea04-41d2-9bcb-587ffbbafcef,Not sure
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,9191967e-d6fc-48a1-88dc-0d6a0ce5d0b9,Not sure
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,cca5408b-f991-4dda-95c9-4e7ceb653bf8,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,e41a6ae5-e7b7-4e2d-bffa-f4b4deab13ac,Not sure
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,a1f2169f-2094-46ad-9b2a-fd26fb167f34,No
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,01591c87-93ba-483c-b11e-6e89006b9405,Not sure
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,37b61679-1f8b-499f-83a1-fdae102d25d5,Not sure
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,3703705e-b4fe-4631-bb66-144a5e642382,Not sure
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,7bf3b124-961c-4b1b-bdbd-436c6fa0580d,No
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,a8cc47a2-4ad0-4f64-97fa-d889640a62d0,Not sure
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,b4d20134-b207-4e28-9d7c-4f3666e31619,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,f62ba10c-76c4-4968-8f1a-52abc8836b3d,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,ea8c6197-84c8-4106-9702-7b9ad81a417d,Yes female
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,d23829e7-3151-42ef-8bef-c0e556e998c1,Yes male
MOZ,Inhambane,Inharrime,,Zavora,235,-24.519639,35.194556,Zavora,Zavora,5535f31b-50b4-4373-bc52-90152beeddf8,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,ed18ff96-479e-4238-b669-b9b259564aa2,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,e6d506c2-3894-43b2-a509-e6dc89e4306c,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,a898257c-173e-4805-b7ea-b55e9883f706,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,8384fc06-251a-40bd-a0f0-14852d9067c8,Yes female
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,e9ac6157-95af-47ad-a2cf-18dc57ee3fea,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,7aee16ed-363c-4dfd-acfd-4b4c5f118ed9,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,48e13316-3ac5-4b4b-9e16-9a8682ccd1bf,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,a8fe9774-4215-4a01-96b3-a3815af688ed,Yes male
MOZ,Inhambane,Massinga,,Pomene,236,-22.906747,35.556889,Pomene,Pomene,2f2888b4-be1a-42e3-ba3a-c558181a2a84,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,6199e229-f92f-4fe4-9e73-27eee80dbfbc,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,7ea4f3ec-19c4-40b9-bcab-9189298c40e4,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,0971c63d-ac27-4e46-8d66-d8956e5df514,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,2b7783ac-e13d-463f-b74d-75e1904cd33e,Not sure
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,27bd0ac9-f4e0-4b95-8ba7-f35a68050f56,Yes male
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,505a2778-4ade-4eb8-b742-d06ab62ae6cb,No
MOZ,Inhambane,Inhassoro,,Fequete,234,-21.530003,35.199633,Fequete,Fequete,8da7c657-03d2-4d2b-b9d8-b91ceedf6ac4,No
